# General
## Title
### Air Temperature
## Abstract
### CMIP5
## Date
### 2021-02-24
## Date type
### Publication: Date identifies when the data was issued
## Unit
### K
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1951-01-01-0000
## End date
### 2098-12-31-2100
## Temporal resolution
### 1 month
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1952-05-31,285.70042688195264,280.73214477679824,284.836839644657,283.3545107625882,286.7929347359392,278.2652922252571,292.97463849124205,283.43666491625567,283.2602447804903,282.82135387307966,284.2922853375468,288.23533368491354,285.80105279926704,280.3741965152592,284.22520230966444,286.5066934761709,287.47226166389925,283.5467894078812,274.6079680270991,285.5135072218622,,285.22456003524434,283.5425097901058,284.76542393234155,282.84618227672087,285.6604994687248,,283.6220057836783,277.2658031832899,285.1743696709092,287.9870064331093,286.6771338058099,286.73576422347725,279.2318531028483,284.542636390213,285.0569511027463,286.91553739825787,282.6636504988055
1952-06-30,292.50265087315023,286.92044801876415,291.3678068013039,288.09901224355036,292.70704294763476,284.8361665689096,298.4883118211811,289.53838403637604,289.51523716273715,288.60541907465966,290.9264636851583,295.32205624292266,289.91144269669087,291.06913746492535,289.0235073408284,292.85997867284397,292.58307311211814,286.2169270808911,277.95666713464226,291.86800886882617,,290.1408891809669,288.7491596427008,290.31346084683,290.01770924672667,293.1929280279398,,288.44679286314687,285.6341883179057,290.45530446529574,290.0860321444694,291.34123990969067,292.63691365592894,288.8736218970224,290.64175496005475,289.9660864498145,291.924272341597,286.42941298857875
1952-07-31,293.97592598625124,287.76706621422704,292.31295542327575,287.17675360758017,295.09568158351084,285.20108522098275,301.1021083102857,289.2192235041017,288.48903552448024,288.0552530118061,292.309179174779,297.03411257178294,293.0198742094125,291.5376651532781,288.4131754448346,293.40902546657696,293.890197413168,285.0777150461695,279.52944963285483,292.98417033210956,,291.6719105819335,287.145174890714,291.98896981772725,291.5380992115274,294.7884293808616,,288.00498904966275,286.41998169729897,290.74007961517003,292.5569428867783,294.154239340974,294.36968494636113,288.94630369429774,291.1926579979535,291.1644717416454,296.68552880149787,285.4046915375264
1952-08-31,292.19730671611745,286.10526431309364,289.1398964255953,287.7330608255056,293.1164414498218,284.9150274694933,300.2320457771787,287.4542467362604,287.63461622577813,287.24955325813147,288.21306599933206,295.4566372485368,294.1409852694961,286.14377170655223,289.13763397604174,291.01308134233733,291.08628896365417,286.51205339694985,280.07436658336667,292.6604897063424,,288.0809820642165,287.4609418107488,288.0652065570142,288.94617964930336,291.9249709895836,,287.8941557301298,283.88706480624023,288.3460645350887,293.89441454979755,291.18465634693234,290.65000199705133,285.40541207182025,289.34318121576683,288.33118272671715,296.5091013715175,286.32849819707513
1952-09-30,289.197119902972,283.8759128239833,286.86478046778825,287.40756019761915,290.09659769524785,282.96063229968405,297.0569803983864,285.77836037572985,286.3484409087437,285.65260670051,283.9163307487659,291.88880468589525,291.72541286563666,279.7507392990338,288.52821567295126,288.6304420234852,288.51475180005207,285.5738952161656,275.78661596724226,289.4384160345499,,284.5334752171791,286.89502425700607,284.1026383215487,286.1911288938466,288.56824456405815,,287.03739840703776,279.1234833950444,285.7895221751539,292.1939755749608,288.0852005726966,288.0038952832607,280.2562381185806,286.9006775580629,285.7742181090767,293.0403677588595,285.4301445555547
1952-10-31,283.73310269404743,280.2474961353745,282.0674351354154,283.8393329465961,282.524287911114,279.9264699171838,292.4849423879829,281.1827242912958,282.5986838769712,281.9512293899832,277.1046876293451,286.01364621372517,288.6174051880046,273.5767913739589,285.4349093320511,283.7572823812141,282.24915146151943,283.24477760529624,272.04722419729086,286.0051007198628,,277.75224630121255,282.8595271842517,277.3703029392527,281.22210572479054,282.0287075330431,,284.18936360448015,273.77755104193744,280.5259546102575,290.45359117213553,281.0075824347661,282.2458155165212,275.09099301675224,282.8101558849058,279.96202471321897,284.8770101652557,282.6807992676596
1952-11-30,282.2807669092309,271.8979970970561,278.69144300626266,277.23604578364416,280.96929519154975,270.86387789918945,290.485208122003,273.244862282478,274.7874454087633,274.5409968482546,272.27108001522487,284.6288489745874,282.1369001428718,269.87344933710966,278.7591597601395,278.8852027433477,277.63991201261734,276.4104057648527,267.5882493830621,280.9539084991745,,273.05832335441244,276.1873525524588,272.71051861376174,279.0610773377576,280.4812266590589,,277.0784475286449,265.98708995043205,273.74577185537817,284.5583448506972,278.1011212103875,279.6813220848593,267.8053011759521,275.7537839002544,274.80041655448355,281.81092024164064,275.5112791136414
1952-12-31,274.1651785486353,269.3239019723876,272.5475006238808,275.82608819811935,273.31781555435674,267.5148858892231,285.73675041206116,272.1836740296159,273.66678483640703,276.5401662860233,272.8710124596935,278.15799850349174,278.83633627362656,270.0792981362748,276.0226900238752,273.86229236693265,272.94920988860696,279.9554816931517,268.61153549268994,276.0921006977958,,273.57301855998793,273.9049301688253,273.4436426140194,272.582843056011,271.8174590813524,,276.64004273187277,269.35490981506297,273.3541175579532,281.6948904524845,271.97124644003736,272.30176345010017,270.8311799555366,272.3111172813107,271.79482260088974,276.34521088781344,277.9731095400376
1953-01-31,276.7982387803339,269.909317090425,274.2990975450638,277.2352449762582,275.7296503333421,270.1042248546587,284.6539289151501,271.9902523039251,274.522791559092,275.713110709237,272.5034615355579,279.63834654475954,280.2081460469237,268.16343341672757,278.40136457320824,275.26839455483866,273.5796182281878,278.3496872580269,270.5805392753711,277.6142396551984,,271.7957444724278,275.84224099389075,272.0755347126932,274.07721258062435,275.07704723111095,,277.555631380484,267.47478002189064,272.574543616225,283.0343866159475,273.5304483569745,274.89006728797074,268.7352124246894,273.4713436858873,272.16944252748937,275.2689926603322,277.46398191191304
1953-02-28,278.1763257766846,272.75256455950597,276.9141970372596,277.91890724220866,278.3725572519143,270.7181118496652,284.34397275988096,275.350037043958,277.1085657006485,277.32666262622877,271.14222312564874,280.58058712127547,280.439380219051,264.53131745419984,278.397582874211,278.5163951345229,277.4560427176322,278.74663250768447,270.38212321979194,278.81473393238275,,274.34873550019756,276.9202844672562,272.8331409741848,275.48727223542477,277.97194114816153,,278.5587681428552,268.76802602154953,276.7524625614114,282.5362410637282,276.96386397744806,278.8954899306586,269.0304655528825,276.64268902947407,274.81361840668256,274.7520055480146,278.07890608144425
1953-03-31,279.257524446212,273.49746726367977,277.79729947812217,276.9470647614938,279.782584910374,271.4828006888992,286.2028717460419,275.11883015631776,276.01417867812455,274.86948699779106,274.15738954831465,281.88415959824573,281.9576462838105,271.5008614843747,278.39841890636285,279.54162197926235,279.83178205126757,278.2268836718374,266.56761467800004,279.4488043978221,,275.20575555536,275.2594018416405,274.6045248523671,276.2411991948341,278.6715431184138,,277.6009364945204,268.14468897948245,276.58331441461206,284.1540228546974,278.81175140419066,280.06628401242835,270.37737130080484,277.58091008060205,277.1400984561472,278.5611855448325,276.5489328007318
1953-04-30,283.64749415224406,279.6990675266368,283.14940568915785,281.60143696418265,284.6506720668211,277.83983485174286,288.8943459226947,281.35528384885305,281.4987977538289,279.93347631022345,280.16708006112657,286.1828127954278,287.5249999249734,276.0225256621765,284.00999985543444,284.9875580594251,285.1421190767463,280.6531518752036,269.183047348039,284.8170297267847,,281.1549109883879,281.19802516055694,280.74546608664,280.9414339841603,283.86091009302334,,281.7046163821538,274.1874295952842,281.5859692728814,287.7322632408806,283.79301782747916,285.07604822351027,276.35728258310405,283.26379764849213,281.92789354680366,282.31355648342907,279.96227610157405
1953-05-31,289.1109393063383,284.05578725970923,287.7583752911883,286.3581061032427,289.83839818408967,281.68660456239724,295.10147633238824,286.18756131138394,286.3704300658676,284.5117867151996,285.5006822938344,291.8343052870389,289.39477560997403,281.64586405061124,286.9665759126476,289.4681479221571,289.66558468825764,283.46456655527265,274.62367323323,288.9820589931926,,286.14800170217336,286.01361606942504,285.8575188820054,286.38706140044735,289.67241068895765,,286.36328232668745,278.2456340647241,286.7109328321918,289.07159992829065,288.51097173759524,289.92716996260816,280.86380711184034,287.4812561918555,286.591181998125,288.9775583851007,282.84069506252155
1953-06-30,293.5203972255042,290.5695990687064,293.5446089900672,290.5599617041809,294.64624632620814,287.8752285229338,300.716884181234,292.81159368965797,291.85836963098365,288.7457118635443,289.35205650521755,295.78779613158383,294.2400750422574,283.9570290804092,292.12483438487016,295.81543661950985,296.6150430212832,285.5034299313612,276.8663599707792,293.8104809191457,,290.72793380182753,291.0436048648717,290.12720104766896,291.3237894807327,294.4346059219369,,290.6255850142625,281.3490875153055,292.6837509923374,293.9507571982576,294.5334761439212,295.65080407287337,284.24446576080595,293.6919089598249,293.6571196657291,296.4775160240582,286.6170548171423
1953-07-31,294.39611206668474,288.08278231470234,293.1723171215944,288.6160702480117,294.6146737812486,286.9277694482694,302.35574576863326,289.32058850489943,289.1511597561692,288.14075039290697,288.903374447819,297.2341792336188,295.0536140372109,287.532316040031,290.7793404168855,295.014765889391,293.68416901004696,287.9656422392053,280.89028138817264,294.47814872383736,,289.02540879544966,288.8168559659208,288.8898539915212,291.55904047170793,294.1409963395399,,289.176714190142,283.750340935157,289.8001324329503,293.736848224773,292.7911183769598,294.0431082099973,286.3063650385516,292.249513664702,289.7414472436708,297.1065456036287,287.5636365272098
1953-08-31,294.46642281973874,288.2538257294861,292.37789819748696,289.15050048515457,293.7226375236904,287.4825022760501,301.55113640682174,289.25818624090016,289.15341109218747,287.79939877048986,286.8317930490559,296.62644917604615,295.29375040674324,283.65876359761626,291.32316299175307,294.11463549240204,292.90833789128015,287.16201829715015,279.6482438486991,294.71784866980494,,287.4748692360019,289.18755182116615,287.18849239294,291.36097319193317,294.1441356371098,,289.23549415265893,282.6637450533295,288.62381128086895,294.83885878102694,292.31002167729514,293.46264283905,284.32709397827466,291.92414662630847,289.64239622831633,296.80974570112807,287.0388177717505
1953-09-30,291.63752586887335,285.25268278827764,290.0492992157818,285.2251727577939,291.79004804427154,282.0334091204631,298.31942116858244,287.6570722607611,286.55628083844664,286.6160472811411,283.90208010904496,293.7089790871457,289.35483984720565,281.121345304508,286.10994811476826,291.36903686628136,291.324139853929,284.35768377334824,277.92024189186293,290.54154719656594,,285.03997715518955,284.64479915593597,284.20637115448795,289.11271554953635,291.83645845330864,,286.03179721236927,281.18857835571436,287.71632162862517,289.56518639406306,289.906203119451,291.88768641750784,282.46333727965583,288.7796191346552,288.2717971043398,293.22031583073476,284.5382486914834
1953-10-31,285.3275058834507,277.8481119002276,280.9683572551679,281.1185368201597,281.6973570343601,278.4795594827113,293.21335813687364,277.18942270349845,279.16217210849027,279.5103211630347,276.5896614520129,287.6185571490618,287.18310269344664,273.13826592498,284.3326010091287,281.73504042553435,279.3574291704272,282.48688387829395,276.9414409024069,286.13934969182435,,276.24204148773765,280.291744788107,276.1799125242728,281.90804497428854,283.2181849485611,,280.62852897613953,274.2326111139375,277.3981904242848,287.7549505653345,278.51019788000946,280.3269849836596,274.4129413983937,279.9913379681827,276.89474396723955,284.48128001607904,282.2204668791653
1953-11-30,277.79939657118666,273.0826923004559,274.7417790211187,279.3132467970263,275.583576243294,273.3969524998382,287.510443800523,273.7069245873382,276.58445154614054,277.0657994759732,270.2309423848747,280.98644628804897,282.2965062756446,264.9702906540692,279.66499216249855,276.51620499937786,273.94333019741623,281.21839284417376,273.6808015622539,280.6510272188458,,270.8115476981919,278.12716727444945,270.29521643044797,273.92369564759,275.3076736273155,,279.3871101273791,269.001490200392,273.2244392607187,283.93300030132156,272.59292694444895,274.23265844193514,267.5894864426211,275.6038217975743,272.5748953924518,275.1008040752782,280.50899994909025
1953-12-31,277.8599989572464,270.89522034742004,276.7659084192066,276.68510141462156,275.13911365881836,268.7217978920501,284.75267760227524,272.97191772656487,274.68694644972396,277.46238571097973,273.61681636649257,280.04146273861613,277.51426962608633,267.2536684099362,276.81283790893167,277.89439631455207,275.5620916414337,278.74703265187793,267.1274711090598,279.0894302413437,,273.7867873384453,275.6699967203668,274.055610043626,275.85252895891534,275.92939964735,,277.29994026171295,268.2420234737698,273.6677572295655,280.0668402326461,272.8838643984947,275.6501813323438,268.4718770954567,276.298916528737,273.0878845312836,274.52159588910064,277.8704191241257
1954-01-31,274.7665873900801,268.88081691805326,271.87284663221436,275.6733034785843,272.9094153158583,267.7393076961384,283.6859789122329,271.22882791343267,273.16187613210616,273.9956901000158,269.03489651078024,278.26204194369836,277.6018611115876,265.8471186284921,275.87361258062623,273.2205180952305,271.9399015035074,277.18640361334934,268.53231436124236,276.0607282745325,,269.59569125762164,274.19057983979053,268.9460440215191,271.3941539511657,272.83195465495896,,276.0598412273922,267.47095745736766,270.9898895340583,280.5357127280455,270.6998675635586,271.5912610310177,268.274691064131,271.62026794708356,270.46377409839175,272.96297091840825,276.1344443061652
1954-02-28,274.9321298822322,265.86677841508947,270.8205508510188,271.0221360644329,271.95410665087724,264.33161582681953,285.9458215341088,267.83820572868893,268.20716328148495,270.7683867484648,259.907705822664,277.83299829347806,278.0628639896478,259.53618625602513,272.7326326110368,271.11441079151746,268.7003298704011,277.03321926145946,272.9674922322203,274.9939188895675,,262.5919510029965,269.3506860345396,261.01443163329157,271.40250941989876,272.57048697379054,,271.57980264895923,266.3376413875689,266.820221740606,281.29779197172587,268.57053055156075,270.4438952344965,264.53471689669817,268.7058548896095,268.2459303123492,275.8435918225661,275.2720963556914
1954-03-31,279.9155470067542,277.129234687825,280.30703746063335,280.4325966838893,280.1661828519835,275.4062265236636,286.7109052149798,278.0293187153473,279.6076013692296,276.09406849170216,266.86695304973546,282.02356879938844,283.21793574557125,262.8692635790641,281.53788122389176,282.12515763767465,280.8499495915229,279.5660387728384,269.6632844695153,281.3524725854218,,270.387846342283,280.30197280850007,268.6296157351556,277.9017986249423,279.15886664355406,,280.11423528874366,267.1991956859609,276.15700612547727,284.8203352618798,278.73097185949865,281.4326352059743,266.66727943010363,280.035642611654,277.7056396232627,277.92966966461967,278.99931547143825
1954-04-30,282.7727984582836,279.90711516554325,282.6936246039892,281.87057559338075,283.1433777306583,277.0077478656013,288.34955617123376,282.2063928684935,282.0081181924758,279.88666351954146,276.8173144511016,284.7887212112731,283.78413865765964,272.79385827493127,282.34063996543915,284.5518766975159,284.6302049612526,280.7879365994943,272.61224032803705,283.52978522325793,,278.66699188525973,281.4001155968645,277.81240956237525,280.7766159995874,283.1503737316954,,282.0211115133798,272.7818497953964,282.0942977427213,284.8518682067685,282.25268777762074,284.23156589442743,274.0397991226563,283.1688890552463,282.1582303911092,282.70682057960244,280.3119571732017
1954-05-31,288.53134057160105,284.5550284731631,287.22105629381525,286.7263987971728,288.2213321936043,282.38901413093,294.47864463578856,286.54376668912954,286.7914994012871,284.0642035329615,284.7761315381828,290.33087129048994,289.08257794210704,281.70695490554266,287.0423229491242,289.36516028970357,289.9108759958442,283.4605928905328,274.02801026920616,288.128417046731,,286.44639247082165,286.3610652394234,285.78273419622553,285.6984750395502,288.4216558591432,,286.58028094324743,279.23709447636463,287.3589096278573,290.33962794999525,287.7779932271978,288.87233225226976,281.6814418731099,287.6927379216555,286.831934500446,287.6355097940062,283.42306780629923
1954-06-30,290.5128642496526,287.09072322843934,289.73421746164166,287.6988935204182,290.8275003493738,285.2442806407922,296.87508704831373,289.4073899857874,288.82519556342135,287.81042762278906,288.740575253477,292.6411816364383,289.0342351114679,287.5220941931023,288.26171454384814,291.9203234403951,292.6625106575168,285.82111370695327,279.0612661545135,290.40251076022815,,289.88859877253776,287.79194744172133,289.33652781020686,288.14425563537503,290.4698833473024,,288.4274426333699,283.8771603628126,290.610125119731,289.2284071320916,290.7089501604638,291.31847840744996,286.5642210142736,289.68372451159996,290.04590243875805,291.297034832664,285.54058709490783
1954-07-31,294.6639821284786,288.50458931958013,292.7703254415597,289.3723243363835,293.67229238155835,287.5653563542366,300.9779298765119,289.7517665956242,289.68721736893025,288.849466640805,289.63034126169316,296.8715496740178,293.95289982910987,289.1327195310733,290.7117454390833,294.33104146377724,293.69673317010404,287.0906359221734,281.8060169309233,295.08464415818895,,289.62898932408353,289.29456394131637,289.5398927385932,291.66448115200916,294.4424587061489,,289.5258176844941,286.22847931595834,289.5688579947767,292.5759844072061,292.08940257278186,293.351719009778,287.74879900048325,292.0972361749656,290.2286072755238,294.5146416290929,287.2202811644592
