# General
## Title
### Solar PV Power
## Abstract
### CMIP5
## Date
### 2021-05-17
## Date type
### Publication: Date identifies when the data was issued
## Unit
### MW/MW
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1951-01-01-0130
## End date
### 2098-12-31-2230
## Temporal resolution
### 3 month
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1953-08-31,0.2118709430641461,0.164364472287275,0.19560637838487518,0.14016077815335304,0.2018150702143579,0.17589741895051436,0.24031539004479652,0.15704026033423446,0.14641144182105603,0.1580805337887586,0.14873123607168762,0.21652148834051846,0.21893614356182806,0.13184391624912745,0.1764564024993124,0.19389654581218743,0.17891650628866718,0.12293271854829686,0.14176601408503647,0.20150876997820524,,0.15025877182025918,0.15075057506933306,0.1485152445574574,0.19834808839002993,0.20628248333876628,,0.1374333030051266,0.13214752085477782,0.15173522332467435,0.2223552955016531,0.18557599913044115,0.1952108046834403,0.14147382508254785,0.1828199698523759,0.16699963387349975,0.22753659523308065,0.13312343171530122
1953-11-30,0.12706767147651088,0.09972845319688642,0.10500662636906687,0.07467251037367761,0.12522806955042776,0.10751185097962994,0.1824478046120657,0.08618136824687597,0.07760742420397158,0.07201512481013328,0.0641477941247295,0.1395017881941381,0.1449785823668694,0.05318203110632763,0.09661322763973082,0.10378242167117627,0.10591391882297473,0.06408238368700449,0.04567301960009562,0.12190615289046904,,0.0777686817944862,0.07292032791564813,0.07274971917483436,0.11521105887453921,0.1257546812435697,,0.07356384171171192,0.05827271569556244,0.07915607817110197,0.14290063242839957,0.1089726027586339,0.10900031710567186,0.05733755216305009,0.09666544823867484,0.09867376247372017,0.15721056614979373,0.06261708440827467
1954-02-28,0.09917554378349915,0.08007054695554294,0.08001737640181147,0.048243327744765176,0.09575798800594962,0.09604853546969111,0.14738672638657604,0.05359353196891551,0.05197873153374633,0.03493001131667414,0.030435565337928298,0.09467338877978212,0.10296305898575604,0.03522842840267606,0.07139794258265156,0.07086630844645803,0.06744342868533602,0.04214348965316179,0.015237609363028355,0.08334326135669817,,0.030254017035036142,0.05071751333712107,0.029871069887039952,0.0902873367511073,0.09602036686615799,,0.04245192041020906,0.049912766349373076,0.045454110109412325,0.09908909708236832,0.08517398094497235,0.08545497458834304,0.041772948737137675,0.06769085633932867,0.05885201658907329,0.12688400492188798,0.03828307493410659
1954-05-31,0.19070270688608323,0.15948654976127927,0.1655309360067876,0.12791326099843223,0.16553194075748873,0.17196377623339365,0.22326718684678057,0.13889489600396485,0.13662867875666287,0.1424274760222075,0.15022704743138113,0.19007953511878534,0.19113177677129262,0.13834220181283827,0.15266469379063458,0.16597553035234783,0.15682085451771052,0.13828136390438003,0.14766316832480086,0.18108631853218082,,0.15435295425689907,0.1312844670327247,0.14974876827774047,0.17559447445283996,0.18060017652914961,,0.12872333189022092,0.14167059458927114,0.1404627600769093,0.1750012226724803,0.15357012988171506,0.16424639404137809,0.14159157423978525,0.15873039625921673,0.14584428187173162,0.20112150241336252,0.12626724493717134
1954-08-31,0.21122792694028764,0.1547023749050153,0.18722311517271323,0.13853972119391378,0.19095128025530836,0.16444597839640798,0.24228193795440825,0.15277723278812805,0.14532235373042113,0.1557577169368435,0.1552546767678142,0.21762291561360925,0.20560096300143507,0.14616763674790514,0.16586419460106158,0.18600689527132144,0.17218457433443665,0.1252621301475392,0.1351026850467022,0.20074058851085552,,0.14914659477228537,0.14440854735424677,0.15418016684266336,0.19507158642925618,0.20358632065938811,,0.13814605184040776,0.13806561897453715,0.1413208979952235,0.21073575626802526,0.1724488200489467,0.1847932808799335,0.14662609558466122,0.17477318891887328,0.15886956995281457,0.22922916325589213,0.12387488060940571
1954-11-30,0.1235523432430681,0.09267516884617538,0.10579804391015966,0.07053978776019489,0.12596722453213813,0.10535990981614213,0.18822021725134558,0.07299174443624441,0.07058290686985848,0.06770827074717622,0.06073553041028925,0.13621511210535617,0.13896207191857338,0.04308801772489205,0.09555164627028827,0.09835875610887795,0.08392113816597217,0.06419112054841315,0.05310496591880906,0.12187888240946707,,0.058863038847583406,0.06689152522694448,0.06184975853637536,0.11412756350023698,0.12670232315222033,,0.06939101900752688,0.05576289170243861,0.06408115444731237,0.13689118651169274,0.10278668920160178,0.11106118838153753,0.04737046602551553,0.08800482380080098,0.06979616922176131,0.16649767251096736,0.06555697415581925
1955-02-28,0.09131527072419947,0.07341620156802356,0.07648505983402892,0.04605958951835303,0.09215755575912835,0.08483782351276234,0.14345500329824684,0.0522131464640322,0.04628747242121829,0.041168314209707776,0.030877290584740185,0.10311681368413106,0.11165988641860483,0.033162229770283436,0.06788834597318634,0.06967417590228335,0.06455272060744902,0.040183284891635654,0.017388006386240863,0.0954448379592963,,0.03413976412811754,0.04676512163990552,0.03214259841388466,0.08135294940095585,0.09904375526886268,,0.0422586629181763,0.05616346771413238,0.04480462175429918,0.1102814320172416,0.07621140468989711,0.08127240448425375,0.04703582737816821,0.07098835863349734,0.05777505483094617,0.12366372754440919,0.04167475785784885
1955-05-31,0.1722814360847848,0.1484853707842199,0.1466584235925592,0.12768551274116752,0.1621285339102059,0.16692238744544283,0.21582509128044833,0.1362258031620377,0.1355597011100193,0.15889349940101608,0.1523399395059999,0.1870006390244095,0.19206203262384236,0.13406826924033147,0.14295348782423356,0.1440651899103626,0.14778832068112002,0.14484051928129882,0.1514030117619176,0.17192020693999413,,0.15591034719797353,0.12635354554496445,0.15065226177974303,0.16090614599524883,0.17214460754264263,,0.14376074065157238,0.15249992287307745,0.14663556611285986,0.17995213639875224,0.15209267385796849,0.15492523029124824,0.14778367290286865,0.1395320427384929,0.1440226562701853,0.20213692222377827,0.14163370377669454
1955-08-31,0.2067673930549826,0.15095832007727816,0.17209250802968884,0.13347502885688606,0.18127390971304463,0.17001975479078044,0.2428883734562895,0.14276283071446838,0.14171937243286356,0.16805166335182342,0.16062044557650595,0.2124618386892525,0.22043775768840954,0.15264137358123783,0.16606001510467375,0.17175670289425018,0.16159797409506732,0.1276102363001064,0.12745683520838905,0.19553161882152628,,0.14823391914669531,0.13399056966805628,0.1537316891589669,0.18734724794037808,0.19877082320874956,,0.13785075132349106,0.14668645645172818,0.14584054676294064,0.22016120106478218,0.16191533707670305,0.1742321886016875,0.16095962235960173,0.1592532612777052,0.1469291480522492,0.22763601612444764,0.13551108556359173
1955-11-30,0.14614430863117395,0.10177565664629391,0.11973817591116881,0.07374224485044306,0.12213375257414005,0.11058061597809787,0.17656496690828888,0.08031387638088686,0.07161444578284215,0.07487362434656578,0.052666532493776196,0.1458936071809444,0.14785204058419907,0.042831186906193475,0.10607976621189551,0.11284763648703199,0.10376431179556321,0.08005985770465308,0.04734754718558272,0.1314024297293781,,0.05714199827499413,0.07320297680727439,0.056170207769233545,0.13275087101815575,0.1359599399757231,,0.07038274676533696,0.055126989803804594,0.07023835482558016,0.14795827008897533,0.1073113664713301,0.11648949059595971,0.057183668960414,0.10287011050324553,0.08980164395030682,0.15855597812161584,0.07625408520573079
1956-02-29,0.09145112200529433,0.0830525978648336,0.08111080155029618,0.045440607971404055,0.09168350138652152,0.09261155459430552,0.14517533675491928,0.058590153077046445,0.05078861934660889,0.033163266545998604,0.020606075248929438,0.09657032535698355,0.10995640576162716,0.01540373586162482,0.06693038518159643,0.07364749768909103,0.06575124176896881,0.04483022198421018,0.020025651867388382,0.09809864833487753,,0.02760292844468815,0.046275908632584836,0.023050635134562677,0.08626968206740397,0.1001316340098975,,0.03672247296319428,0.04439373117288953,0.047652848443090735,0.09996603475573812,0.07743423816808986,0.08553796763770426,0.030031051737093663,0.07438806560249975,0.05415959996007897,0.1302825476308111,0.041390950176237534
1956-05-31,0.18097436117752025,0.17335210127526332,0.16651284749167,0.13997848123767093,0.15616390207640504,0.190372727665897,0.2203665207781783,0.1591700338621826,0.15380264605278104,0.14852725822697382,0.1575616989598417,0.16932746726069653,0.19805849132927153,0.13115462170710068,0.16024567643980075,0.16902570150450427,0.1662273060237528,0.12959239516307325,0.1417893419563241,0.18002545063250447,,0.15318466216799634,0.15096745082120772,0.15706818024676536,0.17799382442939687,0.1666144356369225,,0.13726975537851335,0.13756172356818572,0.14951055580253372,0.1996430823187982,0.1581041462981144,0.16389770793442934,0.1357144540552878,0.16696584265678743,0.16568928354628956,0.19572659971777548,0.12420919668438964
1956-08-31,0.20771225552603262,0.15903489675288143,0.1792382193489337,0.15779618502509726,0.19390569682127284,0.17128120068707212,0.2390762818520879,0.1612722473792779,0.15763524662011968,0.1687673033965594,0.16570452564514446,0.21510521902726037,0.2190167919566111,0.1501781600808483,0.17255191811715395,0.18002220438480046,0.17562840887050066,0.12244846210383988,0.13934493439142592,0.19576584303926323,,0.1666187498594638,0.1622949771964996,0.1675899117210826,0.194084497713163,0.2009932333931766,,0.1579650107619684,0.13858731924845083,0.1619580651910726,0.22952379934838874,0.17869835888052304,0.18431901232736014,0.1497558221109167,0.1718603167316613,0.1680677837516407,0.22290503562264707,0.13568189000453423
1956-11-30,0.13210100644095601,0.10166651004422052,0.12009037229802422,0.0770121791335496,0.12724865245109768,0.11465564215207846,0.19128356166543695,0.0751518975033379,0.07246849665768867,0.07267577370292318,0.054398185369006216,0.13390278369964762,0.16346561910795557,0.046269994765567125,0.10756390357207284,0.11541861881453232,0.10250171970168236,0.059304915269319754,0.048195423287984734,0.13163858254445196,,0.06155021570283993,0.07725976529469769,0.05893073912214062,0.12620038945245948,0.1270623355431791,,0.07114729828717486,0.05821040774130022,0.06946214256581552,0.1741738082742888,0.11152240664176373,0.11686970880891331,0.05894265013125598,0.10786546519039378,0.08502393406302336,0.16379765299270962,0.06758772027799334
1957-02-28,0.10249676000409104,0.0821501980448187,0.09253285825091678,0.03872738396160225,0.101487609961475,0.08717552238441065,0.13946567524442294,0.05714110507793613,0.04677634828285323,0.03831909595716244,0.026696319083134284,0.10564562018024015,0.11197979414937219,0.02863650395439238,0.06929900300062888,0.08465332785216348,0.07178842784402392,0.03567144435923541,0.016132700675427273,0.1014527022569824,,0.030008417173293896,0.04503871056314906,0.028921163217664216,0.09971484448948538,0.10696978005861572,,0.03351021386253212,0.041072647014728646,0.04484934041534599,0.10550084818952177,0.081766811745459,0.09039211036355232,0.04301346710958356,0.08101573395319457,0.06119503421262076,0.12260538895487752,0.03448138938436702
1957-05-31,0.18562446778218633,0.16204028150653133,0.1671865783327143,0.12148048285758954,0.16893025036305073,0.1768021930314444,0.20944830538686285,0.14828609207883578,0.13331675338764407,0.1388152636889731,0.146814853244543,0.18967914090813606,0.19938021338702988,0.1366230118270952,0.15569543169229344,0.16308929827689722,0.16114947861023618,0.12526794797963592,0.15151523287678484,0.18081020364407263,,0.14298553942693748,0.13039933541673238,0.1404016059720816,0.17958740434758613,0.17899798359737784,,0.11713400629545165,0.1402686535688339,0.1416195402369828,0.20452615899936594,0.16063128401178484,0.16553956701106828,0.13724954195587177,0.15668544383328362,0.1560088384891277,0.19679798735586287,0.12588507840136853
1957-08-31,0.20827624317582424,0.14676367778805546,0.18492767485050327,0.12260703699464347,0.1814867197008438,0.1549371069970109,0.2407993698011037,0.14353490956658507,0.1309782345461347,0.14126288445071716,0.1514076868797804,0.2096865056892917,0.2192032112118291,0.14300965349749128,0.15220738088913083,0.1806518132650566,0.16465690715604972,0.11889014353166431,0.13885909226075366,0.19940095699579463,,0.14489048977016775,0.11938064173027796,0.14743483487494496,0.1956132726997372,0.2003705849807815,,0.12990256418947652,0.13782893729955728,0.14412536545198384,0.21901784518374068,0.1643759172883775,0.18157991039708646,0.13989100435375504,0.16418410685990625,0.15207448046053407,0.2166772773295854,0.12117225065301869
1957-11-30,0.12607391726319234,0.09755881229113603,0.10166826546007093,0.07486820730082437,0.12254295239676807,0.1124543973200554,0.1843820645400747,0.07208807043807629,0.0711325143632023,0.07106748293599677,0.04997253255175286,0.14151285486544274,0.14219388650223744,0.04075092015074765,0.10489432952407193,0.10054159544888534,0.08838595201436854,0.07154120985927225,0.050767426213345124,0.12308395483338701,,0.05556383731604363,0.07204222827187502,0.05359243533926855,0.10846666532705078,0.1261327121652563,,0.06915450206812178,0.05540396007520171,0.07073537242137856,0.14492318305685908,0.0988633652333994,0.10653430762545099,0.051228866817424695,0.09482472755870013,0.0729135663563245,0.16062857242588433,0.06867256476410541
1958-02-28,0.09766624488534,0.08003688172661295,0.08603535317294529,0.04703916565071731,0.09920983704962397,0.09378099130176613,0.13820159218300435,0.05528464963895211,0.04802428818207707,0.03533780875311662,0.027434796446467322,0.0960030632698465,0.11422703774415774,0.03274818108381902,0.07544033551421041,0.07881081344580718,0.0700551883290137,0.047328724114944966,0.012562231796258207,0.09994741467707371,,0.0301882569609368,0.049940719816872155,0.028932482119438583,0.09418072975983977,0.09584623900882888,,0.03859950392187666,0.043390024979953916,0.041789275393560636,0.11072075969463246,0.08517726899234904,0.08837676061627914,0.03874455637701585,0.07867929709668582,0.05857367837844803,0.1225408002712868,0.043525668615443956
1958-05-31,0.17999534775364906,0.15956537770454002,0.15801819631775746,0.12838230417153812,0.1644183762545213,0.16901640124657966,0.21509730806122845,0.14408826720021028,0.13252402704142405,0.12692537043172528,0.15147492559171433,0.17647432504957902,0.19924218211614195,0.12879818804974938,0.1522888308148807,0.15292340960647496,0.15903904992111764,0.12916262342583887,0.1592292507451054,0.17323741151855665,,0.1471246240123403,0.1341868910162133,0.1475623351668085,0.17248071986557809,0.17265357857764801,,0.12943400843024347,0.13666473599585335,0.14022094207472782,0.2003645266971213,0.1611790114564206,0.15688413568802356,0.13378757418334739,0.1513447975185148,0.15651201092474998,0.20070974190543378,0.129876121437681
1958-08-31,0.20236565346864271,0.16251533946618846,0.1836067615689328,0.13833626090941778,0.18576505889309083,0.17697887203352783,0.2413890622829377,0.15044215871113084,0.1431029161173423,0.14637641196801912,0.1486090220681531,0.2131186663375986,0.22373639179519622,0.13378220022524098,0.1756576474703881,0.18735987492153733,0.17394855543378143,0.12165126889009124,0.16496390252617987,0.20418666869615482,,0.14126646398266657,0.14564156991568397,0.14280689700647645,0.19245091961427493,0.19520688014349294,,0.13712640859587588,0.12814631970482065,0.14594636471066721,0.22480941492063167,0.17031350133520634,0.1747154358839292,0.13479778488628033,0.18193199905947802,0.16188428496064963,0.22511304464480514,0.12919947019177555
1958-11-30,0.13992229189547636,0.10827902590440573,0.12026589642296434,0.0917828088967714,0.12135622089329676,0.1197447535313523,0.19096596090252282,0.09160469137612738,0.09029772839270025,0.07526399032421675,0.056077319960588026,0.13332282848493643,0.1432252569421887,0.04195340148585152,0.10900394774849317,0.11554191114019147,0.10798877750729516,0.08077767272779146,0.05175912669061704,0.11726857030335858,,0.0586586293644204,0.09514581619646968,0.05667874668441558,0.1287014819515645,0.12906033050753477,,0.08765356100802511,0.05396105135857082,0.07763751170645372,0.14187035693952624,0.10602498559757141,0.11931828331889088,0.05247425377654507,0.10068717274675716,0.09568157591071025,0.16162153845644214,0.08012845719328963
1959-02-28,0.10107293179348895,0.08396247162648665,0.0865985311544755,0.054053026311231496,0.09028113615707653,0.0938589168787405,0.14196662865528206,0.062071111573192866,0.05682049644039117,0.04622225133515655,0.031000761234200733,0.09600968416586202,0.12173947092123655,0.03944762083391501,0.0784721007836902,0.08674908430873063,0.07554100642872433,0.04027866341598845,0.014691719292534006,0.10548135664629109,,0.037125466078721706,0.06104769937116571,0.03355416922014814,0.09192910657914662,0.0973088618759557,,0.04746740899646096,0.04096140929464963,0.05134615145520468,0.11946730588159025,0.08095044780996434,0.07992426136980264,0.04608452305299782,0.08620667373201668,0.06991941083233268,0.11567998745430308,0.04264448445457222
1959-05-31,0.18972983702755386,0.16560303591722753,0.16804636041987156,0.12294247020912728,0.17259248362304835,0.1746001826841878,0.21971872966940612,0.14501812168058645,0.13847342575749066,0.14195826570262934,0.1492415172208678,0.194678588975661,0.20446385327360753,0.12109807610468669,0.14351466454663103,0.16357984785293517,0.15089956024993254,0.1305438114437995,0.146917840762194,0.1864226995759033,,0.147732701354761,0.12649209413444604,0.14756086351848086,0.17877356192777394,0.1816525064565799,,0.126786002293087,0.13716691311819795,0.14195881565664772,0.2001888628564409,0.1601861787047297,0.16651508118888758,0.13227161678998184,0.16176055567838826,0.14378893226837833,0.19964640625052094,0.12283134915849273
1959-08-31,0.19920349633858137,0.16077914724427367,0.1746325773712126,0.149470681792762,0.18604652545463293,0.16863832153673158,0.24300589684992116,0.15232397511273935,0.15046866284943514,0.16188490147294993,0.15530408820206051,0.20858455436013765,0.211982971374121,0.1473362142808894,0.17091280242022547,0.17533178339359506,0.16920729934194573,0.13442745741468,0.13165848290361964,0.19404532983683484,,0.15117590875463083,0.15888877571996254,0.15489070451710257,0.18533919287856102,0.1929280373648024,,0.15025108113838334,0.1367496121320509,0.15035970094484682,0.20986476878733668,0.16990119001159099,0.17560660995534522,0.1486622741827135,0.1698882142860872,0.15552720969480974,0.22138752676005255,0.13913934302232478
1959-11-30,0.1302022568991206,0.09363783323147208,0.10964455173535241,0.0734063484368502,0.13125089458043676,0.09922253880971278,0.1952706134537374,0.0801028174504792,0.07358677964794129,0.06933588331359035,0.06497482769941114,0.14618823970868813,0.14895472354913045,0.04406938804497371,0.09434444449567848,0.10279410939093245,0.10257954850576026,0.06660267153357691,0.047993164165925854,0.11305472196187953,,0.07485341835810336,0.06854820939753668,0.07059449995982225,0.1174641551908346,0.13193915115636348,,0.07534850805846866,0.056272470016073675,0.08275653007971338,0.15600213619017828,0.11514725014207126,0.1198671552835144,0.05262795156732825,0.08574726272649089,0.0867004572904787,0.17011815839910138,0.06500211778136505
1960-02-29,0.10387100454578019,0.08694204945070665,0.08861860412475826,0.05455127636686084,0.0886156804409492,0.09798048763744108,0.13516563553671854,0.0650399666540817,0.05884662456745656,0.04750233171292601,0.027964290536927148,0.0932504104089111,0.12100615714545564,0.024413580690425048,0.078892661037797,0.08656831648741031,0.07778193529703945,0.037594479291464485,0.017087060399237984,0.10187053133794795,,0.0396117319706022,0.06246242189271033,0.03380789848242027,0.09810212221502604,0.09975669384372443,,0.04740472322106032,0.04949962555887531,0.05574360103784387,0.12743132541010024,0.08333967745375778,0.0884491811880053,0.03817212492033575,0.08790725549397836,0.07243793504019419,0.12232963556535957,0.03843688965359207
1960-05-31,0.2074483042756222,0.1655522508156055,0.18441128678216295,0.13369920400449373,0.18708293890588426,0.18445068299907955,0.21149180996891015,0.15264218993302683,0.13902930330968835,0.1406258557781202,0.1418552247996121,0.19291758481721405,0.2077341005755793,0.12877721224462382,0.168892226558351,0.1760494162323214,0.17222021532272452,0.13079409802558353,0.14292654917577177,0.19340487343885404,,0.13639300222820197,0.14079458252233518,0.14060353158659375,0.19638413558712567,0.20105710486578426,,0.1313295709932754,0.1386880998854781,0.14419218682896048,0.20380866727235858,0.18350566273855584,0.18603389219868818,0.13305415771632714,0.16849437603205,0.16500590161171055,0.19619194666045786,0.1286870491428548
